timestamp,value
2025-04-03T07:14:03Z,90.5
2025-04-03T07:15:03Z,90.3
2025-04-03T07:16:03Z,90.6
2025-04-03T07:17:03Z,91
2025-04-03T07:18:03Z,91.2
2025-04-03T07:19:03Z,91.4
2025-04-03T07:20:03Z,91.4
2025-04-03T07:21:03Z,91.2
2025-04-03T07:22:03Z,91.2
2025-04-03T07:23:03Z,91.1
2025-04-03T07:24:03Z,91.5
2025-04-03T07:25:03Z,91.4
2025-04-03T07:26:03Z,91.1
2025-04-03T07:27:03Z,91.2
2025-04-03T07:28:03Z,90.8
2025-04-03T07:29:03Z,90.6
2025-04-03T07:30:03Z,90.5
2025-04-03T07:31:03Z,90.5
2025-04-03T07:32:03Z,90.4
2025-04-03T07:33:03Z,90.3
2025-04-03T07:34:03Z,90
2025-04-03T07:35:03Z,89.9
2025-04-03T07:36:03Z,89.6
2025-04-03T07:37:03Z,89.8
2025-04-03T07:38:03Z,89.3
2025-04-03T07:39:03Z,89.3
2025-04-03T07:40:03Z,50
2025-04-03T07:41:03Z,90.7
2025-04-03T07:42:03Z,92
2025-04-03T07:43:03Z,93.3
2025-04-03T07:44:03Z,94.1
2025-04-03T07:45:03Z,50
2025-04-03T07:46:03Z,92.7
2025-04-03T07:47:03Z,93.7
2025-04-03T07:48:03Z,95.1
2025-04-03T07:49:03Z,93.7
2025-04-03T07:50:03Z,92.8
2025-04-03T07:51:03Z,50
2025-04-03T07:52:03Z,91.5
2025-04-03T07:53:03Z,90.4
2025-04-03T07:54:03Z,89.9
2025-04-03T07:55:03Z,50
2025-04-03T07:56:03Z,88.9
2025-04-03T07:57:03Z,86.8
2025-04-03T07:58:03Z,87
2025-04-03T07:59:03Z,87.4
2025-04-03T08:00:03Z,50
2025-04-03T08:01:03Z,89
2025-04-03T08:02:03Z,89.6
2025-04-03T08:03:03Z,89.4
2025-04-03T08:04:03Z,89.8
2025-04-03T08:05:03Z,89.9
2025-04-03T08:06:03Z,90.5
2025-04-03T08:07:03Z,90.8
2025-04-03T08:08:03Z,91.3
2025-04-03T08:09:03Z,92.6
2025-04-03T08:10:03Z,93.2
2025-04-03T08:11:03Z,93.3
2025-04-03T08:12:03Z,94.4
2025-04-03T08:13:03Z,93.8
2025-04-03T08:14:03Z,93.8
2025-04-03T08:15:03Z,95.4
2025-04-03T08:16:03Z,95.4
2025-04-03T08:17:03Z,93.3
2025-04-03T08:18:03Z,93.1
2025-04-03T08:19:03Z,90.8
2025-04-03T08:20:03Z,90.8
2025-04-03T08:21:03Z,89
2025-04-03T08:22:03Z,88.6
2025-04-03T08:23:03Z,91.7
2025-04-03T08:24:03Z,91.8
2025-04-03T08:25:03Z,91.6
2025-04-03T08:26:03Z,89.9
2025-04-03T08:27:03Z,91.5
2025-04-03T08:28:03Z,93.4
2025-04-03T08:29:03Z,93.7
2025-04-03T08:30:03Z,94
2025-04-03T08:31:03Z,50
2025-04-03T08:32:03Z,94.3
2025-04-03T08:33:03Z,50
2025-04-03T08:34:03Z,92.1
2025-04-03T08:35:03Z,50
2025-04-03T08:36:03Z,92.8
2025-04-03T08:37:03Z,94.1
2025-04-03T08:38:03Z,95.6
2025-04-03T08:39:03Z,94.5
2025-04-03T08:40:03Z,91.8
2025-04-03T08:41:03Z,89.8
2025-04-03T08:42:03Z,89.6
2025-04-03T08:43:03Z,89.7
2025-04-03T08:44:03Z,50
2025-04-03T08:45:03Z,86.6
2025-04-03T08:46:03Z,83.1
2025-04-03T08:47:03Z,81
2025-04-03T08:48:03Z,79.7
2025-04-03T08:49:03Z,78.9
2025-04-03T08:50:03Z,79.1
2025-04-03T08:51:03Z,79.4
2025-04-03T08:52:03Z,79.4
2025-04-03T08:53:03Z,80.5
2025-04-03T08:54:03Z,84.8
2025-04-03T08:55:03Z,50
2025-04-03T08:56:03Z,87.4
2025-04-03T08:57:03Z,50
2025-04-03T08:58:03Z,92.2
2025-04-03T08:59:03Z,94.6
2025-04-03T09:00:03Z,94.4
2025-04-03T09:01:03Z,50
2025-04-03T09:02:03Z,89.3
2025-04-03T09:03:03Z,91.7
2025-04-03T09:04:03Z,92.8
2025-04-03T09:05:03Z,93.8
2025-04-03T09:06:03Z,94.2
2025-04-03T09:07:03Z,95.1
2025-04-03T09:08:03Z,94.1
2025-04-03T09:09:03Z,96.1
2025-04-03T09:10:03Z,95.2
2025-04-03T09:11:03Z,95.4
2025-04-03T09:12:03Z,96.5
2025-04-03T09:13:03Z,97.3
2025-04-03T09:14:03Z,97
2025-04-03T09:15:03Z,97.3
2025-04-03T09:16:03Z,96.7
2025-04-03T09:17:03Z,50
2025-04-03T09:18:03Z,96
2025-04-03T09:19:03Z,95.8
2025-04-03T09:20:03Z,96.1
2025-04-03T09:21:03Z,96.3
2025-04-03T09:22:03Z,96.6
2025-04-03T09:23:03Z,96.2
2025-04-03T09:24:03Z,96.2
2025-04-03T09:25:03Z,96
2025-04-03T09:26:03Z,96
2025-04-03T09:27:03Z,95.9
2025-04-03T09:28:03Z,50
2025-04-03T09:29:03Z,94.9
2025-04-03T09:30:03Z,94.7
2025-04-03T09:31:03Z,94.7
2025-04-03T09:32:03Z,94.3
2025-04-03T09:33:03Z,50
2025-04-03T09:34:03Z,95.7
2025-04-03T09:35:03Z,96.3
2025-04-03T09:36:03Z,97.4
2025-04-03T09:37:03Z,97.4
2025-04-03T09:38:03Z,97.4
2025-04-03T09:39:03Z,97.5
2025-04-03T09:40:03Z,97.6
2025-04-03T09:41:03Z,97.9
2025-04-03T09:42:03Z,50
2025-04-03T09:43:03Z,97
2025-04-03T09:44:03Z,96.7
2025-04-03T09:45:03Z,83.6
2025-04-03T09:46:03Z,79.3
2025-04-03T09:47:03Z,80.6
2025-04-03T09:48:03Z,80.2
2025-04-03T09:49:03Z,79.3
2025-04-03T09:50:03Z,50
2025-04-03T09:51:03Z,82.8
2025-04-03T09:52:03Z,85.4
2025-04-03T09:53:03Z,86.4
2025-04-03T09:54:03Z,87.5
2025-04-03T09:55:03Z,88.2
2025-04-03T09:56:03Z,89.3
2025-04-03T09:57:03Z,89.4
2025-04-03T09:58:03Z,89.2
2025-04-03T09:59:03Z,88.7
2025-04-03T10:00:03Z,88.9
2025-04-03T10:01:03Z,89.1
2025-04-03T10:02:03Z,89
2025-04-03T10:03:03Z,91.8
2025-04-03T10:04:03Z,93.3
2025-04-03T10:05:03Z,93
2025-04-03T10:06:03Z,93.2
2025-04-03T10:07:03Z,92.5
2025-04-03T10:08:03Z,91.9
2025-04-03T10:09:03Z,93.2
2025-04-03T10:10:03Z,93.2
2025-04-03T10:11:03Z,93.5
2025-04-03T10:12:03Z,94.4
2025-04-03T10:13:03Z,94.1
2025-04-03T10:14:03Z,93.7
2025-04-03T10:15:03Z,92.4
2025-04-03T10:16:03Z,91.1
2025-04-03T10:17:03Z,88.8
2025-04-03T10:18:03Z,89.1
2025-04-03T10:19:03Z,89.8
2025-04-03T10:20:03Z,88.3
2025-04-03T10:21:03Z,88.4
2025-04-03T10:22:03Z,88.3
2025-04-03T10:23:03Z,89.1
2025-04-03T10:24:03Z,90.5
2025-04-03T10:25:03Z,91.4
2025-04-03T10:26:03Z,92.6
2025-04-03T10:27:03Z,90.1
2025-04-03T10:28:03Z,91.2
2025-04-03T10:29:03Z,92.4
2025-04-03T10:30:03Z,92.9
2025-04-03T10:31:03Z,50
2025-04-03T10:32:03Z,50
2025-04-03T10:33:03Z,93
2025-04-03T10:34:03Z,89.9
2025-04-03T10:35:03Z,50
2025-04-03T10:36:03Z,87.4
2025-04-03T10:37:03Z,87.6
2025-04-03T10:38:03Z,87
2025-04-03T10:39:03Z,87
2025-04-03T10:40:03Z,85.8
2025-04-03T10:41:03Z,50
2025-04-03T10:42:03Z,50
2025-04-03T10:43:03Z,87.5
2025-04-03T10:44:03Z,88.5
2025-04-03T10:45:03Z,89.8
2025-04-03T10:46:03Z,91.6
2025-04-03T10:47:03Z,93.4
2025-04-03T10:48:03Z,50
2025-04-03T10:49:03Z,91.2
2025-04-03T10:50:03Z,91.2
2025-04-03T10:51:03Z,92.1
2025-04-03T10:52:03Z,93
2025-04-03T10:53:03Z,94
2025-04-03T10:54:03Z,94.9
2025-04-03T10:55:03Z,95
2025-04-03T10:56:03Z,95
2025-04-03T10:57:03Z,94
2025-04-03T10:58:03Z,94
2025-04-03T10:59:03Z,94.2
2025-04-03T11:00:03Z,94.1
2025-04-03T11:01:03Z,94.9
2025-04-03T11:02:03Z,94.7
2025-04-03T11:03:03Z,95.2
2025-04-03T11:04:03Z,95.7
2025-04-03T11:05:03Z,95.4
2025-04-03T11:06:03Z,50
2025-04-03T11:07:03Z,94
2025-04-03T11:08:03Z,92.2
2025-04-03T11:09:03Z,91.3
2025-04-03T11:10:03Z,91.2
2025-04-03T11:11:03Z,90.1
2025-04-03T11:12:03Z,89.8
2025-04-03T11:13:03Z,90.4
2025-04-03T11:14:03Z,91.1
2025-04-03T11:15:03Z,91.2
2025-04-03T11:16:03Z,90.7
2025-04-03T11:17:03Z,92.5
2025-04-03T11:18:03Z,94.5
2025-04-03T11:19:03Z,95
2025-04-03T11:20:03Z,94.8
2025-04-03T11:21:03Z,94.7
2025-04-03T11:22:03Z,94.6
2025-04-03T11:23:03Z,94.3
2025-04-03T11:24:03Z,93.7
2025-04-03T11:25:03Z,50
2025-04-03T11:26:03Z,92.5
2025-04-03T11:27:03Z,92.1
2025-04-03T11:28:03Z,92.9
2025-04-03T11:29:03Z,93.7
2025-04-03T11:30:03Z,94.6
2025-04-03T11:31:03Z,94.7
2025-04-03T11:32:03Z,95
2025-04-03T11:33:03Z,95.3
2025-04-03T11:34:03Z,95.4
2025-04-03T11:35:03Z,92.8
2025-04-03T11:36:03Z,88.7
2025-04-03T11:37:03Z,85.2
2025-04-03T11:38:03Z,83.2
2025-04-03T11:39:03Z,82.3
2025-04-03T11:40:03Z,81.6
2025-04-03T11:41:03Z,80.9
2025-04-03T11:42:03Z,81.1
2025-04-03T11:43:03Z,80.6
2025-04-03T11:44:03Z,80.4
2025-04-03T11:45:03Z,50
2025-04-03T11:46:03Z,82.9
2025-04-03T11:47:03Z,50
2025-04-03T11:48:03Z,50
2025-04-03T11:49:03Z,88.3
2025-04-03T11:50:03Z,50
2025-04-03T11:51:03Z,92.2
2025-04-03T11:52:03Z,50
2025-04-03T11:53:03Z,92.8
2025-04-03T11:54:03Z,88.8
2025-04-03T11:55:03Z,50
2025-04-03T11:56:03Z,89.2
2025-04-03T11:57:03Z,86.2
2025-04-03T11:58:03Z,86.1
2025-04-03T11:59:03Z,50
2025-04-03T12:00:03Z,50
2025-04-03T12:01:03Z,50
2025-04-03T12:02:03Z,84.7
2025-04-03T12:03:03Z,84.9
2025-04-03T12:04:03Z,83.6
2025-04-03T12:05:03Z,83.8
2025-04-03T12:06:03Z,81.3
2025-04-03T12:07:03Z,80.4
2025-04-03T12:08:03Z,50
2025-04-03T12:09:03Z,82.5
2025-04-03T12:10:03Z,85.9
2025-04-03T12:11:03Z,88.2
2025-04-03T12:12:03Z,90.2
2025-04-03T12:13:03Z,90.5
2025-04-03T12:14:03Z,91.9
2025-04-03T12:15:03Z,50
2025-04-03T12:16:03Z,92.6
2025-04-03T12:17:03Z,89.4
2025-04-03T12:18:03Z,86.9
2025-04-03T12:19:03Z,84.7
2025-04-03T12:20:03Z,50
2025-04-03T12:21:03Z,50
2025-04-03T12:22:03Z,50
2025-04-03T12:23:03Z,50
2025-04-03T12:24:03Z,50
2025-04-03T12:25:03Z,50
2025-04-03T12:26:03Z,50
2025-04-03T12:27:03Z,50
2025-04-03T12:28:03Z,50
2025-04-03T12:29:03Z,50
2025-04-03T12:30:03Z,50
2025-04-03T12:31:03Z,50
2025-04-03T16:19:33Z,96.3
2025-04-03T16:20:33Z,91.9
2025-04-03T16:21:33Z,88.1
2025-04-03T16:22:33Z,85.6
2025-04-03T16:23:33Z,84.8
2025-04-03T16:24:33Z,84.4
2025-04-03T16:29:33Z,90.5
2025-04-03T16:30:33Z,88.1
2025-04-03T16:31:33Z,86.4
2025-04-03T16:32:33Z,85.3
2025-04-03T16:33:33Z,84.3
2025-04-03T16:34:33Z,83.7
2025-04-03T16:35:33Z,83.1
2025-04-03T16:36:33Z,83.1
2025-04-03T16:37:33Z,83.1
2025-04-03T16:38:33Z,82.7
2025-04-03T16:39:33Z,82.9
2025-04-03T16:40:33Z,82.7
2025-04-03T16:41:33Z,82.7
2025-04-03T16:42:33Z,82.9
2025-04-03T16:43:33Z,82.9
2025-04-03T16:44:33Z,83.4
2025-04-03T16:45:33Z,83.6
2025-04-03T16:46:33Z,83.5
2025-04-03T16:47:33Z,83.4
2025-04-03T16:48:33Z,83.2
2025-04-03T16:49:33Z,83.2
2025-04-03T16:50:33Z,83.1
2025-04-03T16:51:33Z,83.2
2025-04-03T16:52:33Z,83.2
2025-04-03T16:53:33Z,83.4
2025-04-03T16:54:33Z,83.3
2025-04-03T16:55:33Z,83.1
2025-04-03T16:56:33Z,83.1
2025-04-03T16:57:33Z,83.1
2025-04-03T16:58:33Z,83.3
2025-04-03T16:59:33Z,83
2025-04-03T17:00:33Z,83.1
2025-04-03T17:01:33Z,83.3
2025-04-03T17:02:33Z,83.3
2025-04-03T17:03:33Z,84.4
2025-04-03T17:04:33Z,87.9
2025-04-03T17:05:33Z,50
2025-04-03T17:06:33Z,91.4
2025-04-03T17:07:33Z,92.7
2025-04-03T17:08:33Z,93.7
2025-04-03T17:09:33Z,93.6
2025-04-03T17:10:33Z,94
2025-04-03T17:11:33Z,94.4
2025-04-03T17:12:33Z,94.5
2025-04-03T17:13:33Z,94.9
2025-04-03T17:14:33Z,94.6
2025-04-03T17:15:33Z,94.8
2025-04-03T17:16:33Z,94.7
2025-04-03T17:17:33Z,94.9
2025-04-03T17:18:33Z,94.8
2025-04-03T17:19:33Z,94.6
2025-04-03T17:20:33Z,50
2025-04-03T17:21:33Z,94.4
2025-04-03T17:22:33Z,93.9
2025-04-03T17:23:33Z,93.7
2025-04-03T17:24:33Z,93.5
2025-04-03T17:25:33Z,50
2025-04-03T17:26:33Z,94.4
2025-04-03T17:27:33Z,94.3
2025-04-03T17:28:33Z,93
2025-04-03T17:29:33Z,92.5
2025-04-03T17:30:33Z,91.6
2025-04-03T17:31:33Z,90.6
2025-04-03T17:32:33Z,90
2025-04-03T17:33:33Z,88.8
2025-04-03T17:34:33Z,86.7
2025-04-03T17:35:33Z,85.8
2025-04-03T17:36:33Z,83.2
2025-04-03T17:37:33Z,50
2025-04-03T17:38:33Z,86.2
2025-04-03T17:39:33Z,89.6
2025-04-03T17:40:33Z,91.8
2025-04-03T17:41:33Z,93.2
2025-04-03T17:42:33Z,93.9
2025-04-03T17:43:33Z,94.4
2025-04-03T17:44:33Z,94.6
2025-04-03T17:45:33Z,94.7
2025-04-03T17:46:33Z,50
2025-04-03T17:47:33Z,94.8
2025-04-03T17:48:33Z,94.9
2025-04-03T17:49:33Z,95.3
2025-04-03T17:50:33Z,95.5
2025-04-03T17:51:33Z,95.5
2025-04-03T17:52:33Z,93.4
2025-04-03T17:53:33Z,92.3
2025-04-03T17:54:33Z,92.2
2025-04-03T17:55:33Z,92.3
2025-04-03T17:56:33Z,50
2025-04-03T17:57:33Z,93.5
2025-04-03T17:58:33Z,95.3
2025-04-03T17:59:33Z,96.6
2025-04-03T18:00:33Z,97.2
2025-04-03T18:01:33Z,50
2025-04-03T18:02:33Z,95.6
2025-04-03T18:03:33Z,94.7
2025-04-03T18:04:33Z,94.1
2025-04-03T18:05:33Z,94.8
2025-04-03T18:06:33Z,95.2
2025-04-03T18:07:33Z,95.5
2025-04-03T18:08:33Z,95
2025-04-03T18:09:33Z,89.1
2025-04-03T18:10:33Z,85.4
2025-04-03T18:11:33Z,82.4
2025-04-03T18:12:33Z,80.8
2025-04-03T18:53:03Z,96.8
2025-04-03T18:54:03Z,95.2
2025-04-03T18:55:03Z,93.4
2025-04-03T18:56:03Z,91.9
2025-04-03T18:57:03Z,92.3
2025-04-03T18:58:03Z,88.4
2025-04-03T18:59:03Z,50
2025-04-03T19:00:03Z,50
2025-04-03T19:01:03Z,50
2025-04-03T19:02:03Z,50
2025-04-03T19:03:03Z,50
2025-04-03T19:04:03Z,50
2025-04-03T19:05:03Z,50
2025-04-03T19:06:03Z,50
2025-04-03T19:07:03Z,50
2025-04-03T19:08:03Z,50
2025-04-03T19:09:03Z,50
2025-04-04T06:21:03Z,100
2025-04-04T06:22:03Z,96.4
2025-04-04T06:23:03Z,92.5
2025-04-04T06:24:03Z,90.1
2025-04-04T06:25:03Z,87.7
2025-04-04T06:26:03Z,88.4
2025-04-04T06:27:03Z,88.1
2025-04-04T06:28:03Z,90.5
2025-04-04T06:29:03Z,92.8
2025-04-04T06:30:03Z,94.2
2025-04-04T06:31:03Z,93.1
2025-04-04T06:32:03Z,92.3
2025-04-04T06:33:03Z,50
2025-04-04T06:34:03Z,91.5
2025-04-04T06:35:03Z,92
2025-04-04T06:36:03Z,92.8
2025-04-04T06:37:03Z,93.6
2025-04-04T06:38:03Z,93.7
2025-04-04T06:39:03Z,93.3
2025-04-04T06:40:03Z,93
2025-04-04T06:41:03Z,92.5
2025-04-04T06:42:03Z,92.1
2025-04-04T06:43:03Z,92.2
2025-04-04T06:44:03Z,92.1
2025-04-04T06:45:03Z,91.7
2025-04-04T06:46:03Z,91.5
2025-04-04T06:47:03Z,91.5
2025-04-04T06:48:03Z,91.6
2025-04-04T06:49:03Z,91.5
2025-04-04T06:50:03Z,91.1
2025-04-04T06:51:03Z,91.2
2025-04-04T06:52:03Z,90.9
2025-04-04T06:53:03Z,90.6
2025-04-04T06:54:03Z,90.5
2025-04-04T06:55:03Z,90.1
2025-04-04T06:56:03Z,90
2025-04-04T06:57:03Z,90.2
2025-04-04T06:58:03Z,90.6
2025-04-04T06:59:03Z,90.8
2025-04-04T07:00:03Z,90.6
2025-04-04T07:01:03Z,90.4
2025-04-04T07:02:03Z,90.3
2025-04-04T07:03:03Z,90.4
2025-04-04T07:04:03Z,90.2
2025-04-04T07:05:03Z,90
2025-04-04T07:06:03Z,90.9
2025-04-04T07:07:03Z,90.5
2025-04-04T07:08:03Z,89.3
2025-04-04T07:09:03Z,87.8
2025-04-04T07:10:03Z,87.8
2025-04-04T07:11:03Z,50
2025-04-04T07:12:03Z,90.2
2025-04-04T07:13:03Z,92.7
2025-04-04T07:14:03Z,94.7
2025-04-04T07:15:03Z,94.2
2025-04-04T07:16:03Z,93.7
2025-04-04T07:17:03Z,94.5
2025-04-04T07:18:03Z,94.4
2025-04-04T07:19:03Z,95.5
2025-04-04T07:20:03Z,96.1
2025-04-04T07:21:03Z,96.2
2025-04-04T07:22:03Z,95.3
2025-04-04T07:23:03Z,93.9
2025-04-04T07:24:03Z,91.2
2025-04-04T07:25:03Z,90.1
2025-04-04T07:26:03Z,88.9
2025-04-04T07:27:03Z,88.5
2025-04-04T07:28:03Z,88.1
2025-04-04T07:29:03Z,50
2025-04-04T07:30:03Z,90.1
2025-04-04T07:31:03Z,92.8
2025-04-04T07:32:03Z,94.3
2025-04-04T07:33:03Z,95.3
2025-04-04T07:34:03Z,96.1
2025-04-04T07:35:03Z,96.5
2025-04-04T07:36:03Z,96.9
2025-04-04T07:37:03Z,97.3
2025-04-04T07:38:03Z,97.2
2025-04-04T07:39:03Z,97.1
2025-04-04T07:40:03Z,97
2025-04-04T07:41:03Z,96.9
2025-04-04T07:42:03Z,96.8
2025-04-04T07:43:03Z,96.7
2025-04-04T07:44:03Z,96.8
2025-04-04T07:45:03Z,50
2025-04-04T07:46:03Z,50
2025-04-04T07:47:03Z,97.1
2025-04-04T07:48:03Z,97.7
2025-04-04T07:49:03Z,97.8
2025-04-04T07:50:03Z,98.7
2025-04-04T07:51:03Z,99.4
2025-04-04T07:52:03Z,99.9
2025-04-04T07:53:03Z,100
2025-04-04T07:54:03Z,100
2025-04-04T07:55:03Z,99.8
2025-04-04T07:56:03Z,100
2025-04-04T07:57:03Z,100
2025-04-04T07:58:03Z,100
2025-04-04T07:59:03Z,100
2025-04-04T08:00:03Z,100
2025-04-04T08:01:03Z,100
2025-04-04T08:02:03Z,100
2025-04-04T08:03:03Z,100
2025-04-04T08:04:03Z,100
2025-04-04T08:05:03Z,100
2025-04-04T08:06:03Z,100
2025-04-04T08:07:03Z,100
2025-04-04T08:08:03Z,100
2025-04-04T08:09:03Z,100
2025-04-04T08:10:03Z,100
2025-04-04T08:11:03Z,100
2025-04-04T08:12:03Z,100
2025-04-04T08:13:03Z,100
2025-04-04T08:14:03Z,100
2025-04-04T08:15:03Z,100
2025-04-04T08:16:03Z,100
2025-04-04T08:17:03Z,100
2025-04-04T08:18:03Z,100
2025-04-04T08:19:03Z,100
2025-04-04T08:20:03Z,50
2025-04-04T08:21:03Z,100
2025-04-04T08:22:03Z,97.2
2025-04-04T08:23:03Z,93.9
2025-04-04T08:24:03Z,92.2
2025-04-04T08:25:03Z,90.6
2025-04-04T08:26:03Z,89.6
2025-04-04T08:27:03Z,89.1
2025-04-04T08:28:03Z,50
2025-04-04T08:29:03Z,87.8
2025-04-04T08:30:03Z,85.3
2025-04-04T08:31:03Z,85
2025-04-04T08:32:03Z,86
2025-04-04T08:33:03Z,83.4
2025-04-04T08:34:03Z,79.6
2025-04-04T08:35:03Z,79.9
2025-04-04T08:36:03Z,79
2025-04-04T08:37:03Z,79.5
2025-04-04T08:38:03Z,76.6
2025-04-04T08:39:03Z,78.2
2025-04-04T08:40:03Z,78.2
2025-04-04T08:41:03Z,78.8
2025-04-04T08:42:03Z,79.1
2025-04-04T08:43:03Z,81.2
2025-04-04T08:44:03Z,83.7
2025-04-04T08:45:03Z,86.3
2025-04-04T08:46:03Z,88.4
2025-04-04T08:47:03Z,88.1
2025-04-04T08:48:03Z,90.3
2025-04-04T08:49:03Z,90.6
2025-04-04T08:50:03Z,94.7
2025-04-04T08:51:03Z,93.6
2025-04-04T08:52:03Z,95.4
2025-04-04T08:53:03Z,96
2025-04-04T08:54:03Z,95.8
2025-04-04T08:55:03Z,94.1
2025-04-04T08:56:03Z,50
2025-04-04T08:57:03Z,94.4
2025-04-04T08:58:03Z,97.2
2025-04-04T08:59:03Z,50
2025-04-04T09:00:03Z,98.4
2025-04-04T09:01:03Z,99.3
2025-04-04T09:02:03Z,99.8
2025-04-04T09:03:03Z,100
2025-04-04T09:04:03Z,100
2025-04-04T09:05:03Z,100
2025-04-04T09:06:03Z,100
2025-04-04T09:07:03Z,50
2025-04-04T09:08:03Z,99.8
2025-04-04T09:09:03Z,99
2025-04-04T09:10:03Z,98.5
2025-04-04T09:11:03Z,97.8
2025-04-04T09:12:03Z,97.3
2025-04-04T09:13:03Z,96.9
2025-04-04T09:14:03Z,97.1
2025-04-04T09:15:03Z,97.2
2025-04-04T09:16:03Z,97.4
2025-04-04T09:17:03Z,97.7
2025-04-04T09:18:03Z,97.6
2025-04-04T09:19:03Z,97.5
2025-04-04T09:20:03Z,97.1
2025-04-04T09:21:03Z,98.7
2025-04-04T09:22:03Z,97.6
2025-04-04T09:23:03Z,94
2025-04-04T09:24:03Z,90.6
2025-04-04T09:25:03Z,90.6
2025-04-04T09:26:03Z,93.8
2025-04-04T09:27:03Z,93.9
2025-04-04T09:28:03Z,92.8
2025-04-04T09:29:03Z,91.6
2025-04-04T09:30:03Z,50
2025-04-04T09:31:03Z,92.8
2025-04-04T09:32:03Z,94.4
2025-04-04T09:33:03Z,96.2
2025-04-04T09:34:03Z,96.7
2025-04-04T09:35:03Z,50
2025-04-04T09:36:03Z,96.8
2025-04-04T09:37:03Z,96.5
2025-04-04T09:38:03Z,50
2025-04-04T09:39:03Z,94.8
2025-04-04T09:40:03Z,92.3
2025-04-04T09:41:03Z,91.5
2025-04-04T09:42:03Z,90
2025-04-04T09:43:03Z,89.5
2025-04-04T09:44:03Z,89
2025-04-04T09:45:03Z,88.3
2025-04-04T09:46:03Z,88.3
2025-04-04T09:47:03Z,88.2
2025-04-04T09:48:03Z,88.8
2025-04-04T09:49:03Z,88.9
2025-04-04T09:50:03Z,89.1
2025-04-04T09:51:03Z,89.4
2025-04-04T09:52:03Z,89.1
2025-04-04T09:53:03Z,88.8
2025-04-04T09:54:03Z,88.6
2025-04-04T09:55:03Z,88.9
2025-04-04T09:56:03Z,88.8
2025-04-04T09:57:03Z,89.4
2025-04-04T09:58:03Z,89.2
2025-04-04T09:59:03Z,89.7
2025-04-04T10:00:03Z,90
2025-04-04T10:01:03Z,90.1
2025-04-04T10:02:03Z,90.4
2025-04-04T10:03:03Z,90.5
2025-04-04T10:04:03Z,90.7
2025-04-04T10:05:03Z,91
2025-04-04T10:06:03Z,91.2
2025-04-04T10:07:03Z,91.4
2025-04-04T10:08:03Z,92.5
2025-04-04T10:09:03Z,93.2
2025-04-04T10:10:03Z,50
2025-04-04T10:11:03Z,50
2025-04-04T10:12:03Z,93.3
2025-04-04T10:13:03Z,93.3
2025-04-04T10:14:03Z,92.8
2025-04-04T10:15:03Z,92.4
2025-04-04T10:16:03Z,92.6
2025-04-04T10:17:03Z,92.1
2025-04-04T10:18:03Z,91.4
2025-04-04T10:19:03Z,91.5
2025-04-04T10:20:03Z,91.9
2025-04-04T10:21:03Z,91.8
2025-04-04T10:22:03Z,91.5
2025-04-04T10:23:03Z,92
2025-04-04T10:24:03Z,91.5
2025-04-04T10:25:03Z,91.2
2025-04-04T10:26:03Z,50
2025-04-04T10:27:03Z,50
2025-04-04T10:28:03Z,93.1
2025-04-04T10:29:03Z,95.3
2025-04-04T10:30:03Z,96.3
2025-04-04T10:31:03Z,96.2
2025-04-04T10:32:03Z,96.3
2025-04-04T10:33:03Z,96.3
2025-04-04T10:34:03Z,96.1
2025-04-04T10:35:03Z,95.9
2025-04-04T10:36:03Z,95.7
2025-04-04T10:37:03Z,95.6
2025-04-04T10:38:03Z,94.3
2025-04-04T10:39:03Z,91.7
2025-04-04T10:40:03Z,50
2025-04-04T10:41:03Z,90.8
2025-04-04T10:42:03Z,91.7
2025-04-04T10:43:03Z,93.1
2025-04-04T10:44:03Z,50
2025-04-04T10:45:03Z,90.9
2025-04-04T10:46:03Z,85.8
2025-04-04T10:47:03Z,79.9
2025-04-04T10:48:03Z,50
2025-04-04T10:49:03Z,81.4
2025-04-04T10:50:03Z,84.9
2025-04-04T10:51:03Z,86
2025-04-04T10:52:03Z,87.7
2025-04-04T10:53:03Z,88.8
2025-04-04T10:54:03Z,89.6
2025-04-04T10:55:03Z,50
2025-04-04T10:56:03Z,89.6
2025-04-04T10:57:03Z,88.9
2025-04-04T10:58:03Z,86.7
2025-04-04T10:59:03Z,50
2025-04-04T11:00:03Z,87.4
2025-04-04T11:01:03Z,89.4
2025-04-04T11:02:03Z,90.5
2025-04-04T11:03:03Z,91.5
2025-04-04T11:04:03Z,92.1
2025-04-04T11:05:03Z,92.9
2025-04-04T11:06:03Z,93.5
2025-04-04T11:07:03Z,93.5
2025-04-04T11:08:03Z,93.3
2025-04-04T11:09:03Z,93.4
2025-04-04T11:10:03Z,93.3
2025-04-04T11:11:03Z,91.5
2025-04-04T11:12:03Z,91.2
2025-04-04T11:13:03Z,91.8
2025-04-04T11:14:03Z,50
2025-04-04T11:15:03Z,50
2025-04-04T11:16:03Z,90.7
2025-04-04T11:17:03Z,91.9
2025-04-04T11:18:03Z,92.2
2025-04-04T11:19:03Z,91.8
2025-04-04T11:20:03Z,93.1
2025-04-04T11:21:03Z,92.8
2025-04-04T11:22:03Z,91.3
2025-04-04T11:23:03Z,90.5
2025-04-04T11:24:03Z,90.6
2025-04-04T11:25:03Z,90.9
2025-04-04T11:26:03Z,93
2025-04-04T11:27:03Z,92.7
2025-04-04T11:28:03Z,93.5
2025-04-04T11:29:03Z,93.2
