timestamp,rmssd,coverage,low_frequency,high_frequency
2025-03-30T05:25:00,131.262,0.947,7201.681,3379.609
2025-03-30T05:30:00,132.138,0.985,9096.391,2785.335
2025-03-30T05:35:00,155.791,0.939,4757.524,2997.595
2025-03-30T05:40:00,178.853,0.993,3713.803,5000.411
2025-03-30T05:45:00,161.659,0.992,2902.086,5161.711
2025-03-30T05:50:00,164.169,0.996,3926.753,4826.151
2025-03-30T05:55:00,160.862,0.972,5378.477,4143.217
2025-03-30T06:00:00,187.107,0.994,4131.772,5680.389
2025-03-30T06:05:00,182.497,0.957,3932.944,5454.412
2025-03-30T06:10:00,193.945,1.004,4056.161,8651.301
2025-03-30T06:15:00,148.563,0.968,2765.836,4205.579
2025-03-30T06:20:00,118.242,0.963,2855.365,2211.363
2025-03-30T06:25:00,128.803,0.737,9671.195,3098.192
2025-03-30T21:15:00,92.751,0.758,1717.354,2491.999
2025-03-30T21:20:00,82.6,0.931,2998.805,1720.233
2025-03-30T21:25:00,95.803,0.978,3423.445,2255.71
2025-03-30T21:30:00,47.136,0.907,691.73,473.113
2025-03-30T21:35:00,97.445,0.877,2411.527,1581.696
2025-03-30T21:40:00,64.069,0.975,2048.514,983.405
2025-03-30T21:45:00,76.877,1.001,1865.233,1255.004
2025-03-30T21:55:00,112.05,0.942,3976.272,2209.286
2025-03-30T22:00:00,129.467,0.968,4878.566,3169.004
2025-03-30T22:05:00,126.918,1.004,1802.912,2431.689
2025-03-30T22:10:00,133.262,0.954,4258.965,3503.436
2025-03-30T22:15:00,172.221,0.894,5137.897,7936.021
2025-03-30T22:20:00,148.09,1.002,2741.455,4429.484
2025-03-30T22:25:00,155.431,1.007,1050.597,4736.328
2025-03-30T22:30:00,145.903,1.004,1713.555,4282.095
2025-03-30T22:35:00,149.87,1.002,1567.533,4267.168
2025-03-30T22:40:00,139.133,1.004,906.404,3632.693
2025-03-30T22:45:00,133.227,0.915,2863.073,3310.329
2025-03-30T22:50:00,182.259,0.999,2896.646,6214.015
2025-03-30T22:55:00,159.71,0.89,3135.353,4215.441
2025-03-30T23:00:00,109.916,0.901,7769.85,1823.094
2025-03-30T23:05:00,127.505,0.996,4809.612,3470.558
2025-03-30T23:10:00,170.278,0.948,8024.012,8016.073
2025-03-30T23:15:00,156.013,0.972,3607.556,4195.686
2025-03-30T23:20:00,163.536,0.988,2199.192,6151.553
2025-03-30T23:25:00,151.692,1.004,3803.809,5343.285
2025-03-30T23:30:00,167.298,1.003,2626.808,6449.742
2025-03-30T23:35:00,126.133,0.967,4646.73,4132.207
2025-03-30T23:40:00,139.978,0.849,2802.305,3787.112
2025-03-30T23:45:00,144.456,0.962,4843.441,3086.679
2025-03-30T23:50:00,146.843,1.003,1646.501,3532.783
2025-03-30T23:55:00,144.406,1.003,1662.351,3131.043
2025-03-31T00:00:00,147.034,0.991,972.618,3140.549
2025-03-31T00:05:00,140.514,0.887,6261.111,2540.744
2025-03-31T00:10:00,140.297,1.003,4239.215,3729.414
2025-03-31T00:15:00,124.77,0.96,8515.163,1978.375
2025-03-31T00:20:00,185.795,1.003,4431.535,5973.96
2025-03-31T00:25:00,150.973,0.949,6873.703,2308.63
2025-03-31T00:30:00,170.079,0.866,11878.18,4816.077
2025-03-31T00:35:00,173.808,0.938,6225.03,4768.383
2025-03-31T00:40:00,131.47,0.798,4404.055,1504.009
2025-03-31T00:45:00,91.494,0.984,2944.197,1560.397
2025-03-31T00:50:00,118.457,0.996,2922.036,2506.833
2025-03-31T00:55:00,152.346,1.002,2671.783,3763.876
2025-03-31T01:00:00,127.911,0.907,780.734,2683.8
2025-03-31T01:05:00,129.607,0.914,9579.861,2050.329
2025-03-31T01:10:00,120.011,0.966,3182.865,2790.844
2025-03-31T01:15:00,142.292,1.006,835.659,3589.93
2025-03-31T01:20:00,142.001,1.001,1097.178,3691.501
2025-03-31T01:25:00,149.794,1.007,797.823,3497.097
2025-03-31T01:30:00,146.127,1.003,655.524,3877.531
2025-03-31T01:35:00,150.813,0.99,475.342,3446.943
2025-03-31T01:40:00,144.843,1.001,813.289,3805.989
2025-03-31T01:45:00,150.854,1.007,480.572,3858.713
2025-03-31T01:50:00,148.678,1.004,550.05,3577.845
2025-03-31T01:55:00,158.632,1.004,857.754,4363.937
2025-03-31T02:00:00,159.306,0.939,1576.538,4527.257
2025-03-31T02:05:00,124.39,0.945,2890.704,2232.185
2025-03-31T02:10:00,143.344,0.97,9442.692,2892.099
2025-03-31T02:15:00,159.206,0.947,5101.948,4892.839
2025-03-31T02:20:00,147.727,0.922,3197.305,2397.896
2025-03-31T02:25:00,149.794,0.968,5318.698,4618.725
2025-03-31T02:30:00,170.114,0.99,4172.109,6655.153
2025-03-31T02:35:00,187.48,0.994,1603.791,8787.725
2025-03-31T02:40:00,178.258,0.951,3836.397,5883.033
2025-03-31T02:45:00,148.617,0.943,3659.087,3782.654
2025-03-31T02:50:00,172.17,0.897,3742.256,5688.208
2025-03-31T02:55:00,180.662,1.004,1273.346,5637.951
2025-03-31T03:00:00,153.418,0.909,7691.63,2911.932
2025-03-31T03:05:00,196.167,1.003,3777.958,6689.264
2025-03-31T03:10:00,182.569,0.968,2439.314,6444.582
2025-03-31T03:15:00,185.35,1.004,3044.459,6549.522
2025-03-31T03:20:00,194.828,0.968,3595.119,6794.931
2025-03-31T03:25:00,136.227,0.938,2087.29,3131.453
2025-03-31T03:30:00,146.853,0.925,5720.685,4838.185
2025-03-31T03:35:00,154.968,0.953,2991.078,4426.353
2025-03-31T03:40:00,200.081,0.95,7430.097,7174.464
2025-03-31T03:45:00,183.479,0.977,5109.317,7629.27
2025-03-31T03:50:00,146.123,0.96,3153.233,3308.302
2025-03-31T03:55:00,174.662,0.952,7742.713,6347.395
2025-03-31T04:00:00,143.587,0.956,3443.098,4144.273
2025-03-31T04:05:00,201.276,1.005,3586.358,9086.729
2025-03-31T04:10:00,194.729,0.973,5602.121,10074.092
2025-03-31T04:15:00,192.357,1,7702.014,7800.188
2025-03-31T04:20:00,177.814,1.003,7463.799,5748.531
2025-03-31T04:25:00,167.399,0.984,4720.652,5942.108
2025-03-31T04:30:00,187.134,0.984,4512.745,5564.156
2025-03-31T04:35:00,180.689,1.006,4847.071,6626.719
2025-03-31T04:40:00,163.269,0.955,7481.711,3746.18
2025-03-31T04:45:00,148.67,0.998,3047.936,3808.558
2025-03-31T04:50:00,158.489,0.969,2052.06,4560.745
2025-03-31T04:55:00,173.658,1,1975.062,4912.162
2025-03-31T05:00:00,179.059,1.002,3082.002,4895.404
2025-03-31T05:05:00,173.874,0.992,1688.645,5363.902
2025-03-31T22:30:00,260.85,0.711,11441.968,10023.566
2025-03-31T22:50:00,143.269,0.954,4449.122,3863.456
2025-03-31T22:55:00,144.62,0.962,4061.293,4607.329
2025-03-31T23:00:00,135.254,0.92,4059.955,3867.586
2025-03-31T23:05:00,126.011,1.002,2475.726,2505.864
2025-03-31T23:10:00,135.121,0.992,1710.478,2856.041
2025-03-31T23:15:00,143.18,0.985,5362.854,3495.094
2025-03-31T23:20:00,133.913,1.004,3150.087,2821.382
2025-03-31T23:25:00,140.407,0.915,3690.713,3410.91
2025-03-31T23:30:00,136.167,0.95,5136.54,4975.505
2025-03-31T23:35:00,149.941,0.931,3846.241,3904.085
2025-03-31T23:40:00,142.329,0.97,4478.917,3300.155
2025-03-31T23:45:00,86.283,0.974,2717.917,1160.233
2025-03-31T23:50:00,91.537,0.959,4573.891,1788.181
2025-03-31T23:55:00,59.835,1.001,3415.753,537.134
2025-04-01T00:00:00,57.712,1,1274.19,656.276
2025-04-01T00:05:00,69.456,1.003,1440.05,1048.37
2025-04-01T00:10:00,85.098,1.002,4061.722,1566.038
2025-04-01T00:15:00,99.788,0.963,6225.737,2455.095
2025-04-01T00:20:00,103.213,0.996,5376.918,2650.828
2025-04-01T00:25:00,130.277,0.998,5992.943,3538.257
2025-04-01T00:30:00,126.392,1.002,2347.373,3975.063
2025-04-01T00:35:00,120.495,1.001,2655.18,3815.319
2025-04-01T00:40:00,145.351,1.005,2546.823,4897.293
2025-04-01T00:45:00,140.115,1.002,1690.133,4697.431
2025-04-01T00:50:00,148.44,0.997,1926.622,5174.142
2025-04-01T00:55:00,138.07,1.006,3678.027,3575.141
2025-04-01T01:00:00,140.332,0.857,8479.089,3283.309
2025-04-01T01:05:00,128.338,0.95,7446.841,2484.586
2025-04-01T01:10:00,181.691,1.004,3917.278,7584.642
2025-04-01T01:15:00,134.748,0.9,7380.088,2821.881
2025-04-01T01:20:00,140.249,0.956,5501.916,3871.845
2025-04-01T01:25:00,146.761,0.847,3043.611,3652.527
2025-04-01T01:30:00,134.359,1.006,5499.075,3274.603
2025-04-01T01:35:00,143.535,0.919,8761.541,3197.092
2025-04-01T01:40:00,132.496,0.939,5929.044,2570.032
2025-04-01T01:45:00,155.346,1.003,5299.683,4625.832
2025-04-01T01:50:00,139.003,0.873,5817.18,2633.121
2025-04-01T01:55:00,114.351,0.857,6656.267,2310.893
2025-04-01T02:00:00,116.763,0.961,5723.952,2112.753
2025-04-01T02:05:00,122.958,0.951,6385.094,1593.886
2025-04-01T02:10:00,128.147,0.952,5646.781,3449.403
2025-04-01T02:15:00,103.913,0.962,2913.438,1477.944
2025-04-01T02:20:00,140.612,0.936,4429.366,3465.68
2025-04-01T02:25:00,143.036,0.974,6891.775,3482.648
2025-04-01T02:30:00,178.121,0.987,4525.035,6436.559
2025-04-01T02:35:00,174.595,0.999,3373.694,8128.642
2025-04-01T02:40:00,169.129,0.997,3783.27,7013.435
2025-04-01T02:45:00,149.375,0.99,3096.256,5566.262
2025-04-01T02:50:00,143.879,0.909,8846.387,3374.709
2025-04-01T02:55:00,129.588,0.919,5077.836,3915.746
2025-04-01T03:00:00,145.755,0.994,2853.107,4301.88
2025-04-01T03:05:00,133.135,0.848,2835.043,2946.937
2025-04-01T03:10:00,173.438,0.966,9122.101,6521.154
2025-04-01T03:15:00,162.858,0.978,5421.85,6954.548
2025-04-01T03:20:00,135.501,0.97,5556.666,2949.219
2025-04-01T03:25:00,143.762,0.979,7140.568,4722.618
2025-04-01T03:30:00,157.146,1.002,1970.634,4036.334
2025-04-01T03:35:00,162.989,0.997,4587.436,5795.041
2025-04-01T03:40:00,150.031,0.943,12478.033,3969.875
2025-04-01T03:45:00,162.579,0.998,4491.766,6443.186
2025-04-01T03:50:00,174.711,0.983,6086.453,7322.826
2025-04-01T03:55:00,175.979,1.006,3658.879,7828.997
2025-04-01T04:00:00,192.235,1.002,2084.454,9833.189
2025-04-01T04:05:00,173.78,0.991,5059.681,7016.35
2025-04-01T04:10:00,169.882,1.003,5678.78,6819.675
2025-04-01T04:15:00,111.563,0.983,4887.304,2860.54
2025-04-01T04:20:00,124.601,0.953,6256.626,3810.195
2025-04-01T04:25:00,134.061,0.911,5520.875,3903.565
2025-04-01T04:30:00,138.071,0.982,7371.499,4226.218
2025-04-01T04:35:00,147.854,0.901,10043.23,4524.301
2025-04-01T04:40:00,159.901,0.95,8665.735,4912.981
2025-04-01T04:45:00,140.55,0.958,13567.012,3627.239
2025-04-01T04:50:00,128.682,1.005,4413.646,5060.065
2025-04-01T04:55:00,110.026,1.002,3495.12,2763.166
2025-04-01T05:00:00,124.208,0.96,7815.236,3550.374
2025-04-01T05:05:00,118.782,0.989,6847.345,3283.922
2025-04-01T21:45:00,125.44,0.831,3450.453,3752.959
2025-04-01T21:50:00,121.511,0.956,3819.015,2678.166
2025-04-01T21:55:00,108.614,0.942,3151.85,2303.495
2025-04-01T22:00:00,107.227,1.004,2873.036,2318.903
2025-04-01T22:05:00,105.746,0.736,1623.408,883.808
2025-04-01T22:10:00,118.683,0.995,4249.965,3247.442
2025-04-01T22:15:00,127.752,0.996,3507.389,3347.065
2025-04-01T22:25:00,100.966,0.911,4818.411,2317.476
2025-04-01T22:30:00,108.872,0.954,2661.694,2544.322
2025-04-01T22:40:00,117.817,0.986,3583.995,2640.902
2025-04-01T22:45:00,156.46,0.973,4116.154,6108.219
2025-04-01T22:50:00,158.556,0.995,2136.863,5340.797
2025-04-01T22:55:00,142.192,0.976,8565.824,4442.227
2025-04-01T23:00:00,148.768,1.002,1619.66,5839.675
2025-04-01T23:05:00,155.924,0.955,10388.045,4947.58
2025-04-01T23:10:00,163.222,1.003,1529.537,5344.153
2025-04-01T23:15:00,156.14,1.004,708.194,4995.982
2025-04-01T23:20:00,168.092,1.003,1597.48,5287.623
2025-04-01T23:25:00,149.66,1.004,521.772,4880.784
2025-04-01T23:30:00,151.598,0.998,402.318,4305.775
2025-04-01T23:35:00,133.397,0.903,2092.536,2314.039
2025-04-01T23:40:00,127.052,1.004,4103.114,2795.691
2025-04-01T23:45:00,61.077,0.999,2887.651,717.877
2025-04-01T23:50:00,113.185,0.97,7478.227,3311.275
2025-04-01T23:55:00,149.816,1.004,3561.794,4433.934
2025-04-02T00:00:00,163.77,0.802,9267.271,5620.121
2025-04-02T00:05:00,171.571,0.955,5398.918,6883.182
2025-04-02T00:10:00,179.325,0.889,1836.872,5515.991
2025-04-02T00:15:00,137.836,0.793,5868.445,1789.885
2025-04-02T00:20:00,129.73,0.95,9197.432,2611.072
2025-04-02T00:25:00,140.261,0.924,815.109,2858.274
2025-04-02T00:30:00,128.447,0.945,690.058,2844.797
2025-04-02T00:35:00,126.407,1.003,896.375,2834.12
2025-04-02T00:40:00,135.612,1.003,751.307,3475.116
2025-04-02T00:45:00,137.778,1.005,844.725,3049.507
2025-04-02T00:50:00,142.561,0.96,568.863,3490.208
2025-04-02T00:55:00,126.907,1.003,1114.448,2553.956
2025-04-02T01:00:00,125.588,1.003,561.6,2933.36
2025-04-02T01:05:00,133.352,0.965,633.749,3365.291
2025-04-02T01:10:00,150.898,0.969,1921.775,3322.958
2025-04-02T01:15:00,144.119,1.003,2208.362,3904.463
2025-04-02T01:20:00,189.638,0.976,5495.572,7300.399
2025-04-02T01:25:00,173.725,0.94,3509.13,6588.087
2025-04-02T01:30:00,164.386,0.942,2802.325,5395.322
2025-04-02T01:35:00,162.255,1.003,2955.079,5941.409
2025-04-02T01:40:00,147.793,1.004,1078.491,4296.07
2025-04-02T01:45:00,136.132,1.002,1213.05,3460.904
2025-04-02T01:50:00,129.046,0.944,935.951,3223.827
2025-04-02T01:55:00,157.401,0.929,1736.039,4483.329
2025-04-02T02:00:00,163.395,0.999,1076.55,5901.952
2025-04-02T02:05:00,162.996,0.995,1233.607,4939.331
2025-04-02T02:10:00,167.218,1.006,879.268,5974.9
2025-04-02T02:15:00,163.066,1.004,846.915,5660.909
2025-04-02T02:20:00,163.047,1.003,1437.376,5289.08
2025-04-02T02:25:00,150.157,0.96,4457.631,5314.862
2025-04-02T02:30:00,132.052,0.953,6662.254,2947.698
2025-04-02T02:35:00,138.855,0.983,4458.83,3693.178
2025-04-02T02:40:00,142.558,0.942,5148.66,4069.843
2025-04-02T02:45:00,141.193,0.988,6240.763,3499.783
2025-04-02T02:50:00,152.755,0.986,3974.136,4038.686
2025-04-02T02:55:00,141.688,0.903,6161.615,4735.113
2025-04-02T03:00:00,159.86,0.955,2949.395,6230.749
2025-04-02T03:05:00,158.214,0.985,5542.031,5325.041
2025-04-02T03:10:00,163.603,0.923,1653.082,5118.342
2025-04-02T03:15:00,161.735,0.965,4220.319,5530.539
2025-04-02T03:20:00,162.628,1,2751.084,5356.994
2025-04-02T03:25:00,168.395,1,3538.076,6193.467
2025-04-02T03:30:00,144.207,0.997,4794.707,4375.259
2025-04-02T03:35:00,155.301,0.991,4969.292,5163.263
2025-04-02T03:40:00,156.211,0.933,2067.072,7116.332
2025-04-02T03:45:00,144.421,0.943,9079.649,4097.043
2025-04-02T03:50:00,139.54,1.006,5858.873,4537.894
2025-04-02T03:55:00,135.494,0.95,4104.988,2545.403
2025-04-02T04:00:00,155.792,0.882,5957.227,5475.635
2025-04-02T04:05:00,139.899,0.979,5241.031,4027.917
2025-04-02T04:10:00,143.091,0.99,8066.792,4595.563
2025-04-02T04:15:00,158.321,0.994,8848.492,5484.248
2025-04-02T04:20:00,156.671,0.957,3988.757,4913.134
2025-04-02T04:25:00,128.008,1.004,6659.887,4525.02
2025-04-02T04:30:00,135.497,0.923,3556.964,3590.235
2025-04-02T04:35:00,129.302,1.003,3452.757,3429.706
2025-04-02T04:40:00,143.616,0.968,3330.278,5273.429
2025-04-02T04:45:00,155.8,0.984,5228.67,5761.165
2025-04-02T04:50:00,151.092,1.001,2434.926,5553.227
2025-04-02T04:55:00,154.712,0.979,2733.533,5554.695
2025-04-02T05:00:00,159.109,1.002,2626.306,6053.248
2025-04-02T05:05:00,169.068,0.985,2432.446,6384.451
2025-04-02T22:25:00,93.186,0.93,3299.524,1691.224
2025-04-02T22:30:00,102.306,0.927,2730.012,2411.812
2025-04-02T22:35:00,95.175,0.996,1994.844,2682.164
2025-04-02T22:40:00,97.183,1.001,2663.684,3180.738
2025-04-02T22:45:00,115.98,1.002,5041.339,2604.422
2025-04-02T22:50:00,111.949,1.005,3201.767,2893.78
2025-04-02T22:55:00,82.508,1.002,1280.816,1767.808
2025-04-02T23:00:00,125.618,1.001,2862.757,4565.791
2025-04-02T23:05:00,113.812,1.002,2071.553,3537.646
2025-04-02T23:10:00,108.36,1.002,2846.296,2578.174
2025-04-02T23:15:00,105.973,1.002,2978.463,2806.041
2025-04-02T23:20:00,123.813,1.002,2856.133,4075.731
2025-04-02T23:25:00,106.042,0.765,1595.322,1526.399
2025-04-02T23:30:00,83.149,0.995,4137.248,1857.636
2025-04-02T23:35:00,79.656,1.004,2390.944,1244.529
2025-04-02T23:40:00,72.259,1.004,3781.859,1150.455
2025-04-02T23:45:00,108.694,0.949,4438.152,1923.792
2025-04-02T23:50:00,89.262,0.963,4288.233,1593.414
2025-04-02T23:55:00,124.311,0.977,3424.453,3880.714
2025-04-03T00:00:00,130.697,0.995,3916.473,4397.316
2025-04-03T00:05:00,119.913,1.005,3854.867,2669.327
2025-04-03T00:10:00,122.571,1.001,2495.736,3887.307
2025-04-03T00:15:00,118.191,0.996,2501.773,3202.897
2025-04-03T00:20:00,125.466,1.005,1699.299,3540.396
2025-04-03T00:25:00,123.848,1.004,1450.671,3652.712
2025-04-03T00:30:00,121.084,0.995,2128.793,2830.469
2025-04-03T00:35:00,125.187,0.773,1515.031,3680.355
2025-04-03T00:40:00,118.322,1.001,5453.663,2499.471
2025-04-03T00:45:00,150.505,0.923,4933.557,4402.414
2025-04-03T00:50:00,113.729,0.906,4734.998,1554.427
2025-04-03T00:55:00,118.775,0.909,4449.243,2711.857
2025-04-03T01:00:00,145.122,0.892,2592.956,3806.988
2025-04-03T01:05:00,151.383,0.968,6495.795,4545.991
2025-04-03T01:10:00,145.617,0.944,3113.301,4242.466
2025-04-03T01:15:00,153.519,0.929,10689.88,4140.207
2025-04-03T01:20:00,136.032,0.959,6195.587,3880.493
2025-04-03T01:25:00,127.634,1.001,3828.931,3066.976
2025-04-03T01:30:00,127.39,0.894,3820.555,3429.052
2025-04-03T01:35:00,117.4,0.853,6395.538,2080.044
2025-04-03T01:40:00,150.469,0.996,10124.954,4323.103
2025-04-03T01:45:00,142.151,0.994,8692.33,3749.902
2025-04-03T01:50:00,135.576,0.87,4767.303,3292.787
2025-04-03T01:55:00,144.532,0.747,3766.977,2081.396
2025-04-03T02:00:00,153.331,0.926,3564.662,2989.87
2025-04-03T02:05:00,161.105,0.943,7937.132,5650.324
2025-04-03T02:10:00,135.766,0.975,7545.774,3318.137
2025-04-03T02:15:00,173.999,0.979,5877.363,6146.761
2025-04-03T02:20:00,172.064,0.997,2864.611,6679.316
2025-04-03T02:25:00,167.847,1.002,1876.849,5215.721
2025-04-03T02:30:00,150.247,0.973,3848.82,4596.311
2025-04-03T02:35:00,134.14,0.996,3218.409,3214.816
2025-04-03T02:40:00,158.773,0.995,2828.269,4194.718
2025-04-03T02:45:00,147.866,0.998,3015.761,4091.436
2025-04-03T02:50:00,152.401,1.001,3733.917,4896.449
2025-04-03T02:55:00,154.084,1.007,3390.791,5096.457
2025-04-03T03:00:00,156.089,1.001,3089.913,5047.826
2025-04-03T03:05:00,143.513,0.912,4606.425,3359.452
2025-04-03T03:10:00,150.95,0.899,6829.547,3877.688
2025-04-03T03:15:00,149.362,0.985,10235.863,4400.01
2025-04-03T03:20:00,139.39,0.96,6398.135,3501.264
2025-04-03T03:25:00,176.828,0.964,12698.73,6750.01
2025-04-03T03:30:00,150.469,0.941,1885.543,3162.212
2025-04-03T03:35:00,139.875,1.002,4202.67,3649.181
2025-04-03T03:40:00,145.508,0.997,3085.595,3405.338
2025-04-03T03:45:00,143.897,0.998,2803.584,3461.237
2025-04-03T03:50:00,136.68,0.963,2410.973,3471.624
2025-04-03T03:55:00,148.335,0.82,6761.049,5502.748
2025-04-03T04:00:00,133.316,0.984,5133.307,3320.438
2025-04-03T04:05:00,157.367,0.893,3992.558,4936.547
2025-04-03T04:10:00,121.227,0.89,9528.409,2313.615
2025-04-03T04:15:00,125.559,0.841,5230.38,2039.916
2025-04-03T04:20:00,115.637,0.971,7549.035,2477.449
2025-04-03T04:25:00,116,0.948,7682.607,2557.787
2025-04-03T04:30:00,127.475,0.954,5135.766,4019.434
2025-04-03T04:35:00,159.418,0.932,7896.877,5008.805
2025-04-03T04:40:00,138.371,0.937,5310.487,4174.935
2025-04-03T04:45:00,171.555,0.907,8121.107,6166.907
2025-04-03T04:50:00,151.127,0.991,7869.128,5078.14
2025-04-03T04:55:00,144.919,0.987,4273.689,5181.325
2025-04-03T05:00:00,140.831,0.963,6308.078,5083.363
2025-04-03T05:05:00,133.607,0.957,7019.045,3664.089
2025-04-03T23:10:00,25.61,0.842,316.254,129.201
2025-04-03T23:15:00,22.952,0.946,89.502,150.923
2025-04-03T23:20:00,24.126,0.997,126.675,241.302
2025-04-03T23:25:00,27.628,0.972,288.514,322.55
2025-04-03T23:30:00,25.328,1.002,162.735,216.861
2025-04-03T23:35:00,25.656,1.002,238.584,228.072
2025-04-03T23:40:00,25.498,1,178.83,239.981
2025-04-03T23:45:00,26.468,1.001,205.26,233.969
2025-04-03T23:50:00,27.001,1.002,83.289,240.013
2025-04-03T23:55:00,25.083,1.004,99.133,246.108
2025-04-04T00:00:00,27.179,1,122.678,252.223
2025-04-04T00:05:00,26.738,1.003,162.859,294.562
2025-04-04T00:10:00,25.773,1.003,110.74,200.682
2025-04-04T00:15:00,27.6,1.001,183.223,284.686
2025-04-04T00:20:00,29.894,0.951,102.378,318.76
2025-04-04T00:25:00,35.67,0.96,391.769,507.908
2025-04-04T00:30:00,33.804,1.002,3666.909,581.9
2025-04-04T00:35:00,37.782,0.99,1525.13,413.785
2025-04-04T00:40:00,51.588,0.991,1486.262,739.75
2025-04-04T00:45:00,67.677,0.951,5623.232,702.847
2025-04-04T00:50:00,45.574,1.006,1139.443,677.289
2025-04-04T00:55:00,43.136,1.003,234.609,740.502
2025-04-04T01:00:00,40.008,0.945,662.84,528.464
2025-04-04T01:05:00,68.221,1.003,3266.321,1231.24
2025-04-04T01:10:00,68.969,0.997,1374.439,1106.791
2025-04-04T01:15:00,70.265,1.002,4247.636,1268.181
2025-04-04T01:20:00,60.715,0.927,4249.541,1172.467
2025-04-04T01:25:00,118.917,0.908,9772.131,3517.883
2025-04-04T01:30:00,67.079,1.004,2944.508,944.637
2025-04-04T01:35:00,52.789,0.998,1248.391,889.817
2025-04-04T01:40:00,51.325,1.002,2076.594,1058.486
2025-04-04T01:45:00,53.685,1.002,923.162,805.265
2025-04-04T01:50:00,64.008,1.005,1613.255,1206.019
2025-04-04T01:55:00,56.46,1,1142.411,839.325
2025-04-04T02:00:00,57.87,1.002,2013.462,659.295
2025-04-04T02:05:00,59.67,1.005,841.963,916.839
2025-04-04T02:10:00,58.484,0.998,1590.652,934.833
2025-04-04T02:15:00,63.806,1.004,1431.25,1159.941
2025-04-04T02:20:00,56.109,0.991,899.12,953.229
2025-04-04T02:25:00,47.925,0.947,568.096,707.309
2025-04-04T02:30:00,50.821,0.984,3118.621,868.017
2025-04-04T02:35:00,44.124,0.959,2143.043,501.105
2025-04-04T02:40:00,55.427,1.003,2790.773,788.084
2025-04-04T02:45:00,55.792,0.973,2087.452,1106.15
2025-04-04T02:50:00,65.902,0.976,2160.592,1335.959
2025-04-04T02:55:00,63.087,0.98,1891.302,744.21
2025-04-04T03:00:00,76.493,1.003,2602.136,1372.213
2025-04-04T03:05:00,64.643,0.955,3349.556,652.341
2025-04-04T03:10:00,107.879,1.001,4472.741,3054.049
2025-04-04T03:15:00,88.105,0.839,1878.413,2147.304
2025-04-04T03:45:00,61.022,0.797,1635.965,1225.319
2025-04-04T03:50:00,61.141,1.005,853.941,878.746
2025-04-04T03:55:00,45.628,0.982,1989.582,507.254
2025-04-04T04:00:00,37.573,0.99,631.77,248.891
2025-04-04T04:05:00,83.001,0.946,9776.443,1412.468
2025-04-04T04:10:00,103.072,0.903,6216.229,1699.47
2025-04-04T04:15:00,96.258,0.799,10297.62,1310.149
2025-04-04T04:25:00,106.436,0.96,5018.889,2935.281
2025-04-04T04:30:00,101.852,0.998,3343.629,2223.872
2025-04-04T04:35:00,101.874,0.887,5787.486,2364.486
2025-04-04T04:40:00,65.752,0.992,1432.949,877.265
2025-04-04T04:45:00,58.253,1.004,2841.621,851.049
2025-04-04T04:50:00,60.406,0.993,2294.428,642.991
2025-04-04T04:55:00,53.531,1.001,656.295,744.158
2025-04-04T05:00:00,70.449,0.998,2172.219,974.197
2025-04-04T05:05:00,57.915,1.002,1246.916,793.786
2025-04-04T05:10:00,61.845,1.001,1946.762,1078.665
2025-04-04T05:15:00,103.579,0.94,5770.887,2851.127
2025-04-04T05:20:00,103.552,0.955,4116.448,2311.702
2025-04-04T05:25:00,73.841,0.927,4865.348,1038.785
2025-04-04T05:30:00,90.18,0.99,4481.038,1929.553
2025-04-04T05:35:00,73.701,0.936,2940.989,764.161
2025-04-04T05:40:00,57.515,0.992,2724.693,1072.351
2025-04-04T05:45:00,76.54,0.921,3972.868,1270.074
2025-04-04T05:50:00,66.038,0.995,4569.057,890.998
2025-04-04T05:55:00,64.593,0.832,2923.09,952.23
2025-04-04T06:00:00,81.517,0.99,2125.069,1844.057
2025-04-04T06:05:00,78.424,0.935,3275.896,1477.558
2025-04-04T06:10:00,55.463,1,1718.252,569.221
2025-04-04T06:15:00,68.434,0.957,2693.034,892.318
2025-04-04T06:20:00,77.822,0.958,3993.53,1358.909
2025-04-04T06:25:00,62.557,1.001,3962.462,743.341
2025-04-04T06:30:00,67.677,0.915,5526.719,987.475
2025-04-04T06:35:00,72.027,0.996,1991.527,1237.867
2025-04-04T06:40:00,51.664,0.825,1065.673,772.362
2025-04-05T22:55:00,175.606,0.973,3528.843,6368.011
2025-04-05T23:00:00,159.902,0.934,2378.327,4984.584
2025-04-05T23:05:00,165.611,0.886,3447.668,4288.344
2025-04-05T23:10:00,147.719,1.006,3397.721,4152.871
2025-04-05T23:15:00,158.941,0.992,3607.075,4511.133
2025-04-05T23:20:00,153.692,1.005,1256.7,3825.556
2025-04-05T23:25:00,141.71,0.979,825.449,3156.889
2025-04-05T23:30:00,136.793,0.984,570.964,3428.969
2025-04-05T23:35:00,136.674,1.007,1274.811,3054.895
2025-04-05T23:40:00,134.799,0.998,1313.524,3063.126
2025-04-05T23:45:00,134.854,1.006,914.196,3111.783
2025-04-05T23:50:00,139.05,0.779,1536.08,2423.449
2025-04-05T23:55:00,174.729,1.002,3087.722,6013.577
2025-04-06T00:00:00,210.619,0.976,6439.776,8311.953
2025-04-06T00:05:00,196.808,0.968,2875.224,7795.613
2025-04-06T00:10:00,204.108,0.89,3389.624,6088.255
2025-04-06T00:15:00,167.055,0.977,3471.715,4058.454
2025-04-06T00:20:00,165.453,0.949,4411.2,5507.291
